evidence_scope,phase,metric,M1b_R1,M1_R1
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,progress_error_IAE,0.0366278923420292,0.033191061355845666
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,progress_error_rms,0.0028634276226120114,0.002493494640679335
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,J_risk_0p5,0.19619320479103158,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,J_risk_0p7,0.2904424354163347,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,native_aligned_maximum_spacing_seconds,0.020508766174316406,0.020369768142700195
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,native_aligned_sample_count,1359,1456
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_above_0p155_duration_seconds,0.4501149654388428,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,controller_raw_above_0p160_duration_seconds,0.30027222633361816,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,raw_first_above_0p160_relative_seconds,3.7001113891601562,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,applied_wheel_peak_mps,0.16,0.14466260915842127
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_max_continuous_seconds,0.33031415939331055,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_samples,25,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_first_relative_seconds,3.7001113891601562,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,physical_speed_limiter_first_input_output,"{'agv1_left': {'input_degraded_or_raw': 0.11386973118586259, 'applied': 0.11411922065425913}, 'agv1_right': {'input_degraded_or_raw': 0.09288768490955034, 'applied': 0.09299912551650126}, 'agv2_left': {'input_degraded_or_raw': 0.16725479070609106, 'applied': 0.16}, 'agv2_right': {'input_degraded_or_raw': 0.11101653633159277, 'applied': 0.11044982798279056}, 'agv3_left': {'input_degraded_or_raw': 0.09029653456131428, 'applied': 0.09046996014682372}, 'agv3_right': {'input_degraded_or_raw': 0.06886354215059426, 'applied': 0.06894063222168033}}",
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,lateral_error_peak,0.03647617169504569,0.03301149243886538
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,lateral_error_IAE,0.23480206782353244,0.21303010153062826
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,lateral_error_rms,0.01815776611368797,0.016439289109240026
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,longitudinal_error_peak,0.0075121970440315666,0.004221427605973067
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,longitudinal_error_IAE,0.025525546802709964,0.02276572746421447
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery,longitudinal_error_rms,0.002074595231176981,0.0017482640227580266
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,samples,1704,1799
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,observation_duration_seconds,18.69994592666626,18.69978904724121
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,robust_margin_minimum,0.0,0.1377830142769737
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,robust_margin_p05,0.0,0.6404280779457427
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,robust_margin_mean,0.8635474509939856,0.9625762733776193
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_minimum,0.0,0.12632111337886887
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_p05,0.0,0.6236419427555759
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_mean,0.8628220159328246,0.9615139804921735
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_1p0_duration_seconds,2.9699463844299316,1.639594554901123
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_1p0_fraction,0.15882112151964922,0.08767984231046784
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_0p7_duration_seconds,2.769923686981201,1.1097040176391602
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_0p7_fraction,0.148124689656523,0.05934313028001112
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_0p5_duration_seconds,2.6102988719940186,0.7898941040039062
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_margin_below_0p5_fraction,0.1395885786103645,0.042240802931434125
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_contraction_minimum,0.0,2.9716299573823157e-08
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_contraction_peak,0.0,0.02683427018322257
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_contraction_mean,0.0,0.003468040581435454
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_contraction_integral,0.0,0.06485162728011475
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,common_velocity_reference_minimum,0.09991869550210265,0.08016572981677743
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,common_velocity_reference_peak,0.1000331109945527,0.1010327848220483
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,common_velocity_reference_mean,0.09996897405168176,0.09862851753793603
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_boundary_active_fraction,0.0,0.18877285720478473
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,risk_boundary_active_duration_seconds,0,3.530012607574463
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,actual_reference_reduction_peak_mps,3.8955517011052265e-06,0.007772016862376427
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,actual_reference_reduction_mean_mps,1.1530838263514478e-08,0.0004627398558314972
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,actual_reference_reduction_positive_fraction,0.06866197183098592,0.28904947192884933
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,upper_clipping_reduction_peak_mps,0.0,0.007772016862376427
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,upper_clipping_reduction_mean_mps,0.0,0.0004580670903915518
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,actual_reference_reduction_definition,same_run_candidate_common_velocity_minus_published_common_velocity,same_run_candidate_common_velocity_minus_published_common_velocity
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,controller_raw_wheel_peak_mps,0.17741345261405853,0.15873678886621131
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,controller_raw_wheel_rms_mps,0.12500329006232755,0.12297388956536963
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,controller_raw_above_0p150_duration_seconds,2.9701735973358154,1.639695644378662
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,wheel_demand_capability_ratio_peak,1.1088340788378657,0.9921049304138208
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,disturbed_wheel_peak_mps,0.1714087810715539,0.14628842067906622
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,physical_speed_limiter_duration_seconds,0.6005198955535889,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,heading_error_peak,0.12893000473546135,0.12056935944556368
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,heading_error_IAE,0.5380452928583227,0.5003975852540392
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,heading_error_rms,0.044489410416807186,0.04211243886501795
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,support_error_peak,0.04581200399032864,0.04139505837351018
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,support_error_IAE,0.297607610545298,0.2738738857165557
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,support_error_rms,0.019214963001710453,0.017632382079010907
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,rigid_fit_error_peak,0.01999157396231085,0.01835678661672755
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,rigid_fit_error_IAE,0.12109578453090464,0.1106660368669456
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,rigid_fit_error_rms,0.008063942854327854,0.007372372268280891
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,pairwise_side_error_peak,0.038472097618215295,0.035509667709783754
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,pairwise_side_error_IAE,0.23992701441185355,0.21999964894519697
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,pairwise_side_error_rms,0.015977724303971947,0.014683446349648209
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,progress_error_peak,0.01264432728270215,0.010362781064792603
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,progress_error_IAE,0.06070280612238717,0.05338676008975682
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,progress_error_rms,0.004278590225504826,0.003571714418258006
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,J_risk_0p5,1.1653072733155931,0.1237608723626736
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,J_risk_0p7,1.7048454837957177,0.309692769841122
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,native_aligned_maximum_spacing_seconds,0.020508766174316406,0.02042222023010254
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,native_aligned_sample_count,1704,1799
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,controller_raw_above_0p155_duration_seconds,2.6203839778900146,0.7800683975219727
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,controller_raw_above_0p160_duration_seconds,1.9899516105651855,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,raw_first_above_0p160_relative_seconds,2.010432004928589,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,applied_wheel_peak_mps,0.16,0.14628842067906622
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,physical_speed_limiter_max_continuous_seconds,0.6005198955535889,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,physical_speed_limiter_samples,52,0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,physical_speed_limiter_first_relative_seconds,3.429905652999878,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,physical_speed_limiter_first_input_output,"{'agv1_left': {'input_degraded_or_raw': 0.11303236631011794, 'applied': 0.11303236631011794}, 'agv1_right': {'input_degraded_or_raw': 0.0929455415045738, 'applied': 0.0929455415045738}, 'agv2_left': {'input_degraded_or_raw': 0.16261324475814984, 'applied': 0.16}, 'agv2_right': {'input_degraded_or_raw': 0.10320654477343752, 'applied': 0.10306390609019593}, 'agv3_left': {'input_degraded_or_raw': 0.08908679777772811, 'applied': 0.08908679777772811}, 'agv3_right': {'input_degraded_or_raw': 0.06881212298334043, 'applied': 0.06881212298334043}}",
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,lateral_error_peak,0.03647617169504569,0.03301149243886538
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,lateral_error_IAE,0.2914530639007066,0.26742458373214556
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,lateral_error_rms,0.018389538677467048,0.016801988938933275
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,longitudinal_error_peak,0.0075121970440315666,0.0054334062929144965
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,longitudinal_error_IAE,0.03877289442234345,0.03215142429013819
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,post_trigger,longitudinal_error_rms,0.0026162675225176995,0.002023259681183406
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,samples,4756,5003
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,observation_duration_seconds,51.6603045463562,51.91982126235962
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,robust_margin_minimum,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,robust_margin_p05,0.3309467218898937,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,robust_margin_mean,0.9450535339735269,0.9820393088782227
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_minimum,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_p05,0.2968533073691555,1.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_mean,0.9447264137475424,0.981534902870402
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_1p0_duration_seconds,3.3198091983795166,1.949516773223877
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_1p0_fraction,0.06426228469870054,0.037548603323818076
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_0p7_duration_seconds,3.099975109100342,1.3798801898956299
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_0p7_fraction,0.06000690735995661,0.02657713675328084
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_0p5_duration_seconds,2.910658836364746,1.0401089191436768
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_margin_below_0p5_fraction,0.05634227018063613,0.02003298343204671
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_contraction_minimum,0.0,0.0
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_contraction_peak,0.0,0.02683427018322257
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_contraction_mean,0.0,0.0019634168860476983
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_contraction_integral,0.0,0.10194025378709519
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,common_velocity_reference_minimum,0.09988146263079302,0.08016572981677743
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,common_velocity_reference_peak,0.1000331109945527,0.1010327848220483
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,common_velocity_reference_mean,0.0999653337752709,0.09931912814093419
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_boundary_active_fraction,0.0,0.09394992220924192
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,risk_boundary_active_duration_seconds,0,4.877863168716431
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,actual_reference_reduction_peak_mps,4.910305462291209e-06,0.008280018073986567
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,actual_reference_reduction_mean_mps,-1.062881644408629e-09,0.00017675916439391078
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,actual_reference_reduction_positive_fraction,0.07148864592094197,0.17849290425744554
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,upper_clipping_reduction_peak_mps,0.0,0.007772016862376427
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,upper_clipping_reduction_mean_mps,0.0,0.00017172015951537486
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,actual_reference_reduction_definition,same_run_candidate_common_velocity_minus_published_common_velocity,same_run_candidate_common_velocity_minus_published_common_velocity
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,controller_raw_wheel_peak_mps,0.17741345261405853,0.16464799858782947
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,controller_raw_wheel_rms_mps,0.12048678397782529,0.1197003931746837
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,controller_raw_above_0p150_duration_seconds,3.3299996852874756,1.939617395401001
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,wheel_demand_capability_ratio_peak,1.1088340788378657,1.0290499911739341
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,disturbed_wheel_peak_mps,0.1714087810715539,0.16464799858782947
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,physical_speed_limiter_duration_seconds,0.8309338092803955,0.17028284072875977
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,heading_error_peak,0.12893000473546135,0.12056935944556368
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,heading_error_IAE,0.578487867672417,0.5384537224181899
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,heading_error_rms,0.026792450959288703,0.02529639715060972
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,support_error_peak,0.04581200399032864,0.04139505837351018
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,support_error_IAE,0.3835778902939388,0.3596577663152988
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,support_error_rms,0.011900596009059176,0.010952874823822184
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,rigid_fit_error_peak,0.01999157396231085,0.01835678661672755
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,rigid_fit_error_IAE,0.13476837548982928,0.12409137660549709
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,rigid_fit_error_rms,0.004869260804441787,0.004441582546447422
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,pairwise_side_error_peak,0.038472097618215295,0.035509667709783754
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,pairwise_side_error_IAE,0.2686619988565938,0.24851267765438906
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,pairwise_side_error_rms,0.009652915681154147,0.00885173818908484
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,progress_error_peak,0.021814646172878826,0.0213525989091534
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,progress_error_IAE,0.09406983673107754,0.08751300225390411
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,progress_error_rms,0.0034358874361147137,0.0031499946711077823
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,J_risk_0p5,1.291345141718611,0.22337909908882342
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,J_risk_0p7,1.8928549340127738,0.4613887230495342
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,native_aligned_maximum_spacing_seconds,0.020646095275878906,0.02050328254699707
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,native_aligned_sample_count,4756,5003
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,controller_raw_above_0p155_duration_seconds,2.920414447784424,1.030174732208252
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,controller_raw_above_0p160_duration_seconds,2.180433511734009,0.14064788818359375
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,raw_first_above_0p160_relative_seconds,-19.430160760879517,-19.520416975021362
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,applied_wheel_peak_mps,0.16,0.16
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,physical_speed_limiter_max_continuous_seconds,0.6005198955535889,0.17028284072875977
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,physical_speed_limiter_samples,72,15
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,physical_speed_limiter_first_relative_seconds,-19.430160760879517,-19.520416975021362
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,physical_speed_limiter_first_input_output,"{'agv1_left': {'input_degraded_or_raw': 0.16136561528241117, 'applied': 0.16}, 'agv1_right': {'input_degraded_or_raw': 0.16136401390254146, 'applied': 0.16}, 'agv2_left': {'input_degraded_or_raw': 0.1613326149791786, 'applied': 0.15967080029842914}, 'agv2_right': {'input_degraded_or_raw': 0.16133260718078085, 'applied': 0.15967079288962846}, 'agv3_left': {'input_degraded_or_raw': 0.16118346800828168, 'applied': 0.16}, 'agv3_right': {'input_degraded_or_raw': 0.16118346033994432, 'applied': 0.16}}","{'agv1_left': {'input_degraded_or_raw': 0.16180250741234953, 'applied': 0.16}, 'agv1_right': {'input_degraded_or_raw': 0.16180090173043044, 'applied': 0.16}, 'agv2_left': {'input_degraded_or_raw': 0.16130866770018992, 'applied': 0.15968457558634142}, 'agv2_right': {'input_degraded_or_raw': 0.16130865940159184, 'applied': 0.15968456771586015}, 'agv3_left': {'input_degraded_or_raw': 0.1614671995326727, 'applied': 0.15987874854361225}, 'agv3_right': {'input_degraded_or_raw': 0.1614671913760254, 'applied': 0.15987874080778033}}"
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,lateral_error_peak,0.03647617169504569,0.03301149243886538
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,lateral_error_IAE,0.3485126074445627,0.32325968491837165
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,lateral_error_rms,0.011200325668374122,0.01022164130530355
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,longitudinal_error_peak,0.021814646172878815,0.021352598909153392
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,longitudinal_error_IAE,0.06888499255770836,0.06308623429956987
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,full_task,longitudinal_error_rms,0.0027599603275062085,0.002603184561753143
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery_time,heading,9.560259866714478,8.899330663681031
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery_time,support,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery_time,rigid_fit,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery_time,lateral,,
EFFECT_EXPLORATION_ONLY / NOT_FORMAL_PAPER_EVIDENCE,recovery_time,longitudinal,4.420311021804809,3.86970477104187
