stamp,common_velocity_reference,mapped_common_velocity_lower,mapped_common_velocity_upper,evaluation_active,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi
1788412653.5055094,0.04994736507675885,-0.019999999999999997,0.11,True,-0.03,0.12,0.0357710572349237,0.9100388713587627,0.8645369277908246,0.5081583022216909,0.049952421735057574,0.0,0.00010075843069559104,-3.4440800084231664e-05,0.0,-0.03,0.12,0.03524101786806719,0.9113167211519347,0.865750885094338,0.5082016196070542,0.049941598567858105,0.0,7.165458827251836e-05,-1.536833224479589e-05,0.0,-0.03,0.14413673514237219,0.10854560904537952,0.7490504617110754,0.7115979386255216,0.5081721434065274,0.049948074927360885,0.0,9.111291095359464e-05,-3.08581683552748e-05,0.0
1788412653.5154617,0.04994736507675885,-0.019999999999999997,0.11,True,-0.03,0.12,0.0357710572349237,0.9100388713587627,0.8645369277908246,0.5081583022216909,0.049952421735057574,0.0,0.00010075843069559104,-3.4440800084231664e-05,0.0,-0.03,0.12,0.03524101786806719,0.9113167211519347,0.865750885094338,0.5082016196070542,0.049941598567858105,0.0,7.165458827251836e-05,-1.536833224479589e-05,0.0,-0.03,0.14413673514237219,0.10854560904537952,0.7490504617110754,0.7115979386255216,0.5081721434065274,0.049948074927360885,0.0,9.111291095359464e-05,-3.08581683552748e-05,0.0
1788412653.5254726,0.04994736507675885,-0.019999999999999997,0.11,True,-0.03,0.12,0.0357710572349237,0.9100388713587627,0.8645369277908246,0.5081583022216909,0.049952421735057574,0.0,0.00010075843069559104,-3.4440800084231664e-05,0.0,-0.03,0.12,0.03524101786806719,0.9113167211519347,0.865750885094338,0.5082016196070542,0.049941598567858105,0.0,7.165458827251836e-05,-1.536833224479589e-05,0.0,-0.03,0.14413673514237219,0.10854560904537952,0.7490504617110754,0.7115979386255216,0.5081721434065274,0.049948074927360885,0.0,9.111291095359464e-05,-3.08581683552748e-05,0.0
1788412653.5355928,0.04994736507675885,-0.019999999999999997,0.11,True,-0.03,0.12,0.0357710572349237,0.9100388713587627,0.8645369277908246,0.5081583022216909,0.049952421735057574,0.0,0.00010075843069559104,-3.4440800084231664e-05,0.0,-0.03,0.12,0.03524101786806719,0.9113167211519347,0.865750885094338,0.5082016196070542,0.049941598567858105,0.0,7.165458827251836e-05,-1.536833224479589e-05,0.0,-0.03,0.14413673514237219,0.10854560904537952,0.7490504617110754,0.7115979386255216,0.5081721434065274,0.049948074927360885,0.0,9.111291095359464e-05,-3.08581683552748e-05,0.0
1788412653.5456107,0.04994652439371353,-0.019999999999999997,0.11,True,-0.03,0.12,0.03522323784592562,0.9113596142268696,0.8657916335155261,0.5101615937014927,0.04995183934661578,0.0,0.00010418418845878902,-3.327765158560728e-05,0.0,-0.03,0.12,0.03776014631637805,0.9052578150552276,0.8599949243024662,0.5102056113487202,0.049940397401028645,0.0,7.279358589018514e-05,-1.7299526702249657e-05,0.0,-0.03,0.14290627150597957,0.10723844118495854,0.7517029506474245,0.7141178031150532,0.5101756405527252,0.04994733643349619,0.0,9.366695658543088e-05,-3.07523838699985e-05,0.0
1788412653.5554924,0.04994652439371353,-0.019999999999999997,0.11,True,-0.03,0.12,0.03522323784592562,0.9113596142268696,0.8657916335155261,0.5101615937014927,0.04995183934661578,0.0,0.00010418418845878902,-3.327765158560728e-05,0.0,-0.03,0.12,0.03776014631637805,0.9052578150552276,0.8599949243024662,0.5102056113487202,0.049940397401028645,0.0,7.279358589018514e-05,-1.7299526702249657e-05,0.0,-0.03,0.14290627150597957,0.10723844118495854,0.7517029506474245,0.7141178031150532,0.5101756405527252,0.04994733643349619,0.0,9.366695658543088e-05,-3.07523838699985e-05,0.0
1788412653.5655262,0.04994652439371353,-0.019999999999999997,0.11,True,-0.03,0.12,0.03522323784592562,0.9113596142268696,0.8657916335155261,0.5101615937014927,0.04995183934661578,0.0,0.00010418418845878902,-3.327765158560728e-05,0.0,-0.03,0.12,0.03776014631637805,0.9052578150552276,0.8599949243024662,0.5102056113487202,0.049940397401028645,0.0,7.279358589018514e-05,-1.7299526702249657e-05,0.0,-0.03,0.14290627150597957,0.10723844118495854,0.7517029506474245,0.7141178031150532,0.5101756405527252,0.04994733643349619,0.0,9.366695658543088e-05,-3.07523838699985e-05,0.0
1788412653.5755084,0.04994652439371353,-0.019999999999999997,0.11,True,-0.03,0.12,0.03522323784592562,0.9113596142268696,0.8657916335155261,0.5101615937014927,0.04995183934661578,0.0,0.00010418418845878902,-3.327765158560728e-05,0.0,-0.03,0.12,0.03776014631637805,0.9052578150552276,0.8599949243024662,0.5102056113487202,0.049940397401028645,0.0,7.279358589018514e-05,-1.7299526702249657e-05,0.0,-0.03,0.14290627150597957,0.10723844118495854,0.7517029506474245,0.7141178031150532,0.5101756405527252,0.04994733643349619,0.0,9.366695658543088e-05,-3.07523838699985e-05,0.0
1788412653.5854983,0.049945703953185545,-0.019999999999999997,0.11,True,-0.03,0.12,0.03467262407612851,0.9126888311204713,0.8670543895644477,0.512156643716819,0.049951221078877,0.0,0.00010453467327971026,-3.3116377301410634e-05,0.0,-0.03,0.12,0.04029745744887434,0.8991918014891468,0.8542322114146894,0.5122013035886179,0.049939287505138596,0.0,7.398844322248355e-05,-1.838097805468425e-05,0.0,-0.03,0.14167381299654436,0.10592800584934003,0.7543703691661764,0.7166518507078675,0.5121708803918109,0.04994660327554104,0.0,9.426050926276687e-05,-3.089461625560218e-05,0.0
1788412653.595466,0.049945703953185545,-0.019999999999999997,0.11,True,-0.03,0.12,0.03467262407612851,0.9126888311204713,0.8670543895644477,0.512156643716819,0.049951221078877,0.0,0.00010453467327971026,-3.3116377301410634e-05,0.0,-0.03,0.12,0.04029745744887434,0.8991918014891468,0.8542322114146894,0.5122013035886179,0.049939287505138596,0.0,7.398844322248355e-05,-1.838097805468425e-05,0.0,-0.03,0.14167381299654436,0.10592800584934003,0.7543703691661764,0.7166518507078675,0.5121708803918109,0.04994660327554104,0.0,9.426050926276687e-05,-3.089461625560218e-05,0.0
1788412653.605479,0.049945703953185545,-0.019999999999999997,0.11,True,-0.03,0.12,0.03467262407612851,0.9126888311204713,0.8670543895644477,0.512156643716819,0.049951221078877,0.0,0.00010453467327971026,-3.3116377301410634e-05,0.0,-0.03,0.12,0.04029745744887434,0.8991918014891468,0.8542322114146894,0.5122013035886179,0.049939287505138596,0.0,7.398844322248355e-05,-1.838097805468425e-05,0.0,-0.03,0.14167381299654436,0.10592800584934003,0.7543703691661764,0.7166518507078675,0.5121708803918109,0.04994660327554104,0.0,9.426050926276687e-05,-3.089461625560218e-05,0.0
1788412653.61543,0.049945703953185545,-0.019999999999999997,0.11,True,-0.03,0.12,0.03467262407612851,0.9126888311204713,0.8670543895644477,0.512156643716819,0.049951221078877,0.0,0.00010453467327971026,-3.3116377301410634e-05,0.0,-0.03,0.12,0.04029745744887434,0.8991918014891468,0.8542322114146894,0.5122013035886179,0.049939287505138596,0.0,7.398844322248355e-05,-1.838097805468425e-05,0.0,-0.03,0.14167381299654436,0.10592800584934003,0.7543703691661764,0.7166518507078675,0.5121708803918109,0.04994660327554104,0.0,9.426050926276687e-05,-3.089461625560218e-05,0.0
1788412653.6254835,0.04994501748432933,-0.019999999999999997,0.11,True,-0.03,0.12,0.034118402772055696,0.9140285177385672,0.8683270918516388,0.5141618268758708,0.04995080136791084,0.0,0.00010045205502711151,-3.3151104715833926e-05,0.0,-0.03,0.12,0.042846347505357915,0.8931348916677344,0.8484781470843477,0.5142069250380817,0.04993823519999379,0.0,7.508306860593006e-05,-1.9249344140846725e-05,0.0,-0.03,0.14042802133798948,0.10461728476187279,0.757046707634613,0.7191943722528823,0.5141761857187078,0.04994601588508335,0.0,9.19458053639355e-05,-3.108634316464841e-05,0.0
1788412653.63546,0.04994501748432933,-0.019999999999999997,0.11,True,-0.03,0.12,0.034118402772055696,0.9140285177385672,0.8683270918516388,0.5141618268758708,0.04995080136791084,0.0,0.00010045205502711151,-3.3151104715833926e-05,0.0,-0.03,0.12,0.042846347505357915,0.8931348916677344,0.8484781470843477,0.5142069250380817,0.04993823519999379,0.0,7.508306860593006e-05,-1.9249344140846725e-05,0.0,-0.03,0.14042802133798948,0.10461728476187279,0.757046707634613,0.7191943722528823,0.5141761857187078,0.04994601588508335,0.0,9.19458053639355e-05,-3.108634316464841e-05,0.0
1788412653.6454887,0.04994501748432933,-0.019999999999999997,0.11,True,-0.03,0.12,0.034118402772055696,0.9140285177385672,0.8683270918516388,0.5141618268758708,0.04995080136791084,0.0,0.00010045205502711151,-3.3151104715833926e-05,0.0,-0.03,0.12,0.042846347505357915,0.8931348916677344,0.8484781470843477,0.5142069250380817,0.04993823519999379,0.0,7.508306860593006e-05,-1.9249344140846725e-05,0.0,-0.03,0.14042802133798948,0.10461728476187279,0.757046707634613,0.7191943722528823,0.5141761857187078,0.04994601588508335,0.0,9.19458053639355e-05,-3.108634316464841e-05,0.0
1788412653.6555681,0.04994501748432933,-0.019999999999999997,0.11,True,-0.03,0.12,0.034118402772055696,0.9140285177385672,0.8683270918516388,0.5141618268758708,0.04995080136791084,0.0,0.00010045205502711151,-3.3151104715833926e-05,0.0,-0.03,0.12,0.042846347505357915,0.8931348916677344,0.8484781470843477,0.5142069250380817,0.04993823519999379,0.0,7.508306860593006e-05,-1.9249344140846725e-05,0.0,-0.03,0.14042802133798948,0.10461728476187279,0.757046707634613,0.7191943722528823,0.5141761857187078,0.04994601588508335,0.0,9.19458053639355e-05,-3.108634316464841e-05,0.0
1788412653.6654809,0.04994436966846135,-0.019999999999999997,0.11,True,-0.03,0.12,0.033555729459077276,0.9153904445687666,0.8696209223403283,0.5161692818027542,0.04995036117549414,0.0,9.990563939068492e-05,-3.28040779101299e-05,0.0,-0.03,0.12,0.04542071815285525,0.8870546298719318,0.8427018983783352,0.516214746146825,0.049937292012962514,0.0,7.583748158490611e-05,-2.034685300660727e-05,0.0,-0.03,0.1391736437027593,0.10329846100107752,0.759748033861676,0.7217606321685922,0.5161837416819801,0.04994545581692738,0.0,9.180007205619733e-05,-3.1137375868253036e-05,0.0
1788412653.6754303,0.04994436966846135,-0.019999999999999997,0.11,True,-0.03,0.12,0.033555729459077276,0.9153904445687666,0.8696209223403283,0.5161692818027542,0.04995036117549414,0.0,9.990563939068492e-05,-3.28040779101299e-05,0.0,-0.03,0.12,0.04542071815285525,0.8870546298719318,0.8427018983783352,0.516214746146825,0.049937292012962514,0.0,7.583748158490611e-05,-2.034685300660727e-05,0.0,-0.03,0.1391736437027593,0.10329846100107752,0.759748033861676,0.7217606321685922,0.5161837416819801,0.04994545581692738,0.0,9.180007205619733e-05,-3.1137375868253036e-05,0.0
1788412653.6855052,0.04994436966846135,-0.019999999999999997,0.11,True,-0.03,0.12,0.033555729459077276,0.9153904445687666,0.8696209223403283,0.5161692818027542,0.04995036117549414,0.0,9.990563939068492e-05,-3.28040779101299e-05,0.0,-0.03,0.12,0.04542071815285525,0.8870546298719318,0.8427018983783352,0.516214746146825,0.049937292012962514,0.0,7.583748158490611e-05,-2.034685300660727e-05,0.0,-0.03,0.1391736437027593,0.10329846100107752,0.759748033861676,0.7217606321685922,0.5161837416819801,0.04994545581692738,0.0,9.180007205619733e-05,-3.1137375868253036e-05,0.0
1788412653.695484,0.04994436966846135,-0.019999999999999997,0.11,True,-0.03,0.12,0.033555729459077276,0.9153904445687666,0.8696209223403283,0.5161692818027542,0.04995036117549414,0.0,9.990563939068492e-05,-3.28040779101299e-05,0.0,-0.03,0.12,0.04542071815285525,0.8870546298719318,0.8427018983783352,0.516214746146825,0.049937292012962514,0.0,7.583748158490611e-05,-2.034685300660727e-05,0.0,-0.03,0.1391736437027593,0.10329846100107752,0.759748033861676,0.7217606321685922,0.5161837416819801,0.04994545581692738,0.0,9.180007205619733e-05,-3.1137375868253036e-05,0.0
1788412653.7055523,0.04994341738410951,-0.019999999999999997,0.11,True,-0.03,0.12,0.03299132097531229,0.916758405556736,0.8709204852788992,0.5181738346019105,0.04994929497543601,0.0,0.00011245035530320631,-3.264537512083219e-05,0.0,-0.03,0.12,0.04799752195594522,0.881005828661207,0.8369555372281466,0.5182200756169515,0.049936437849087516,0.0,7.646880891576391e-05,-2.123296649648998e-05,0.0,-0.03,0.13791385660440703,0.10198426498742777,0.7624483320991833,0.7243259154942241,0.5181885432555614,0.04994451932780502,0.0,0.00010012605182316281,-3.121420188574689e-05,0.0
1788412653.7155185,0.04994341738410951,-0.019999999999999997,0.11,True,-0.03,0.12,0.03299132097531229,0.916758405556736,0.8709204852788992,0.5181738346019105,0.04994929497543601,0.0,0.00011245035530320631,-3.264537512083219e-05,0.0,-0.03,0.12,0.04799752195594522,0.881005828661207,0.8369555372281466,0.5182200756169515,0.049936437849087516,0.0,7.646880891576391e-05,-2.123296649648998e-05,0.0,-0.03,0.13791385660440703,0.10198426498742777,0.7624483320991833,0.7243259154942241,0.5181885432555614,0.04994451932780502,0.0,0.00010012605182316281,-3.121420188574689e-05,0.0
1788412653.7254791,0.04994341738410951,-0.019999999999999997,0.11,True,-0.03,0.12,0.03299132097531229,0.916758405556736,0.8709204852788992,0.5181738346019105,0.04994929497543601,0.0,0.00011245035530320631,-3.264537512083219e-05,0.0,-0.03,0.12,0.04799752195594522,0.881005828661207,0.8369555372281466,0.5182200756169515,0.049936437849087516,0.0,7.646880891576391e-05,-2.123296649648998e-05,0.0,-0.03,0.13791385660440703,0.10198426498742777,0.7624483320991833,0.7243259154942241,0.5181885432555614,0.04994451932780502,0.0,0.00010012605182316281,-3.121420188574689e-05,0.0
1788412653.7354321,0.04994341738410951,-0.019999999999999997,0.11,True,-0.03,0.12,0.03299132097531229,0.916758405556736,0.8709204852788992,0.5181738346019105,0.04994929497543601,0.0,0.00011245035530320631,-3.264537512083219e-05,0.0,-0.03,0.12,0.04799752195594522,0.881005828661207,0.8369555372281466,0.5182200756169515,0.049936437849087516,0.0,7.646880891576391e-05,-2.123296649648998e-05,0.0,-0.03,0.13791385660440703,0.10198426498742777,0.7624483320991833,0.7243259154942241,0.5181885432555614,0.04994451932780502,0.0,0.00010012605182316281,-3.121420188574689e-05,0.0
1788412653.7454953,0.049942415302314656,-0.019999999999999997,0.11,True,-0.03,0.12,0.03242561966985928,0.9181313458356456,0.8722247785438633,0.5201880197991223,0.04994823617589414,0.0,0.00011601521394917207,-3.40273801107113e-05,0.0,-0.03,0.12,0.05059783349389205,0.8749393496857434,0.8311923822014562,0.520235132054982,0.04993547673958927,0.0,7.777337643111171e-05,-2.093860506599543e-05,0.0,-0.03,0.13664088510551242,0.10066753778802136,0.765162318252621,0.72690420233999,0.520203012077285,0.04994353299146055,0.0,0.00010291023514589771,-3.18014763140275e-05,0.0
1788412653.7554286,0.049942415302314656,-0.019999999999999997,0.11,True,-0.03,0.12,0.03242561966985928,0.9181313458356456,0.8722247785438633,0.5201880197991223,0.04994823617589414,0.0,0.00011601521394917207,-3.40273801107113e-05,0.0,-0.03,0.12,0.05059783349389205,0.8749393496857434,0.8311923822014562,0.520235132054982,0.04993547673958927,0.0,7.777337643111171e-05,-2.093860506599543e-05,0.0,-0.03,0.13664088510551242,0.10066753778802136,0.765162318252621,0.72690420233999,0.520203012077285,0.04994353299146055,0.0,0.00010291023514589771,-3.18014763140275e-05,0.0
1788412653.765477,0.049942415302314656,-0.019999999999999997,0.11,True,-0.03,0.12,0.03242561966985928,0.9181313458356456,0.8722247785438633,0.5201880197991223,0.04994823617589414,0.0,0.00011601521394917207,-3.40273801107113e-05,0.0,-0.03,0.12,0.05059783349389205,0.8749393496857434,0.8311923822014562,0.520235132054982,0.04993547673958927,0.0,7.777337643111171e-05,-2.093860506599543e-05,0.0,-0.03,0.13664088510551242,0.10066753778802136,0.765162318252621,0.72690420233999,0.520203012077285,0.04994353299146055,0.0,0.00010291023514589771,-3.18014763140275e-05,0.0
1788412653.7754672,0.049942415302314656,-0.019999999999999997,0.11,True,-0.03,0.12,0.03242561966985928,0.9181313458356456,0.8722247785438633,0.5201880197991223,0.04994823617589414,0.0,0.00011601521394917207,-3.40273801107113e-05,0.0,-0.03,0.12,0.05059783349389205,0.8749393496857434,0.8311923822014562,0.520235132054982,0.04993547673958927,0.0,7.777337643111171e-05,-2.093860506599543e-05,0.0,-0.03,0.13664088510551242,0.10066753778802136,0.765162318252621,0.72690420233999,0.520203012077285,0.04994353299146055,0.0,0.00010291023514589771,-3.18014763140275e-05,0.0
1788412653.7854812,0.04994112583926511,-0.019999999999999997,0.11,True,-0.03,0.12,0.03185489411770849,0.9195183550149114,0.8735424372641658,0.5221844148464259,0.04994672391157061,0.0,0.00012899792073304265,-3.524184025412434e-05,0.0,-0.03,0.12,0.053216284010882436,0.8688683878234916,0.825424968432317,0.5222328102882238,0.04993443738425431,0.0,7.923223355654763e-05,-2.0815688176148428e-05,0.0,-0.03,0.13537204688598176,0.09934936180531219,0.7678878265345199,0.7294934352077939,0.522199835678558,0.04994221622197041,0.0,0.00011188642506884672,-3.240985122623385e-05,0.0
1788412653.795434,0.04994112583926511,-0.019999999999999997,0.11,True,-0.03,0.12,0.03185489411770849,0.9195183550149114,0.8735424372641658,0.5221844148464259,0.04994672391157061,0.0,0.00012899792073304265,-3.524184025412434e-05,0.0,-0.03,0.12,0.053216284010882436,0.8688683878234916,0.825424968432317,0.5222328102882238,0.04993443738425431,0.0,7.923223355654763e-05,-2.0815688176148428e-05,0.0,-0.03,0.13537204688598176,0.09934936180531219,0.7678878265345199,0.7294934352077939,0.522199835678558,0.04994221622197041,0.0,0.00011188642506884672,-3.240985122623385e-05,0.0
1788412653.8054557,0.04994112583926511,-0.019999999999999997,0.11,True,-0.03,0.12,0.03185489411770849,0.9195183550149114,0.8735424372641658,0.5221844148464259,0.04994672391157061,0.0,0.00012899792073304265,-3.524184025412434e-05,0.0,-0.03,0.12,0.053216284010882436,0.8688683878234916,0.825424968432317,0.5222328102882238,0.04993443738425431,0.0,7.923223355654763e-05,-2.0815688176148428e-05,0.0,-0.03,0.13537204688598176,0.09934936180531219,0.7678878265345199,0.7294934352077939,0.522199835678558,0.04994221622197041,0.0,0.00011188642506884672,-3.240985122623385e-05,0.0
1788412653.8154318,0.04994112583926511,-0.019999999999999997,0.11,True,-0.03,0.12,0.03185489411770849,0.9195183550149114,0.8735424372641658,0.5221844148464259,0.04994672391157061,0.0,0.00012899792073304265,-3.524184025412434e-05,0.0,-0.03,0.12,0.053216284010882436,0.8688683878234916,0.825424968432317,0.5222328102882238,0.04993443738425431,0.0,7.923223355654763e-05,-2.0815688176148428e-05,0.0,-0.03,0.13537204688598176,0.09934936180531219,0.7678878265345199,0.7294934352077939,0.522199835678558,0.04994221622197041,0.0,0.00011188642506884672,-3.240985122623385e-05,0.0
1788412653.825491,0.04994002886577254,-0.019999999999999997,0.11,True,-0.03,0.12,0.0312830707597609,0.9209099236370188,0.8748644274551679,0.5241917688409082,0.04994574107203766,0.0,0.0001238023889228001,-3.738340943293393e-05,0.0,-0.03,0.12,0.05585232983901847,0.8627947424043028,0.8196550052840876,0.5242412076322668,0.049933188676037785,0.0,8.13700514636917e-05,-2.0065365032406746e-05,0.0,-0.03,0.1340893040338026,0.09803243581849945,0.7706193055727021,0.732088340294067,0.5242075326448363,0.0499411568492422,0.0,0.00010933301960297525,-3.3386769683287085e-05,0.0
1788412653.8354292,0.04994002886577254,-0.019999999999999997,0.11,True,-0.03,0.12,0.0312830707597609,0.9209099236370188,0.8748644274551679,0.5241917688409082,0.04994574107203766,0.0,0.0001238023889228001,-3.738340943293393e-05,0.0,-0.03,0.12,0.05585232983901847,0.8627947424043028,0.8196550052840876,0.5242412076322668,0.049933188676037785,0.0,8.13700514636917e-05,-2.0065365032406746e-05,0.0,-0.03,0.1340893040338026,0.09803243581849945,0.7706193055727021,0.732088340294067,0.5242075326448363,0.0499411568492422,0.0,0.00010933301960297525,-3.3386769683287085e-05,0.0
1788412653.8454297,0.04994002886577254,-0.019999999999999997,0.11,True,-0.03,0.12,0.0312830707597609,0.9209099236370188,0.8748644274551679,0.5241917688409082,0.04994574107203766,0.0,0.0001238023889228001,-3.738340943293393e-05,0.0,-0.03,0.12,0.05585232983901847,0.8627947424043028,0.8196550052840876,0.5242412076322668,0.049933188676037785,0.0,8.13700514636917e-05,-2.0065365032406746e-05,0.0,-0.03,0.1340893040338026,0.09803243581849945,0.7706193055727021,0.732088340294067,0.5242075326448363,0.0499411568492422,0.0,0.00010933301960297525,-3.3386769683287085e-05,0.0
1788412653.8554459,0.04994002886577254,-0.019999999999999997,0.11,True,-0.03,0.12,0.0312830707597609,0.9209099236370188,0.8748644274551679,0.5241917688409082,0.04994574107203766,0.0,0.0001238023889228001,-3.738340943293393e-05,0.0,-0.03,0.12,0.05585232983901847,0.8627947424043028,0.8196550052840876,0.5242412076322668,0.049933188676037785,0.0,8.13700514636917e-05,-2.0065365032406746e-05,0.0,-0.03,0.1340893040338026,0.09803243581849945,0.7706193055727021,0.732088340294067,0.5242075326448363,0.0499411568492422,0.0,0.00010933301960297525,-3.3386769683287085e-05,0.0
1788412653.865482,0.04993881777675987,-0.019999999999999997,0.11,True,-0.03,0.12,0.030701908586202968,0.9223261614634096,0.876209853390239,0.5261931867136437,0.0499445612621715,0.0,0.00012976160640771885,-3.803915372609099e-05,0.0,-0.03,0.12,0.05850742222718089,0.8567156252062186,0.8138798439459076,0.5262438076093808,0.04993192017968436,0.0,8.311377878900128e-05,-2.0520569204290906e-05,0.0,-0.03,0.13280331702689974,0.09671188580982268,0.7733669148766048,0.7346985691327745,0.5262093412201455,0.04993997188842375,0.0,0.0001138599648559613,-3.3947253024531684e-05,0.0
1788412653.8754308,0.04993881777675987,-0.019999999999999997,0.11,True,-0.03,0.12,0.030701908586202968,0.9223261614634096,0.876209853390239,0.5261931867136437,0.0499445612621715,0.0,0.00012976160640771885,-3.803915372609099e-05,0.0,-0.03,0.12,0.05850742222718089,0.8567156252062186,0.8138798439459076,0.5262438076093808,0.04993192017968436,0.0,8.311377878900128e-05,-2.0520569204290906e-05,0.0,-0.03,0.13280331702689974,0.09671188580982268,0.7733669148766048,0.7346985691327745,0.5262093412201455,0.04993997188842375,0.0,0.0001138599648559613,-3.3947253024531684e-05,0.0
1788412653.8855,0.04993881777675987,-0.019999999999999997,0.11,True,-0.03,0.12,0.030701908586202968,0.9223261614634096,0.876209853390239,0.5261931867136437,0.0499445612621715,0.0,0.00012976160640771885,-3.803915372609099e-05,0.0,-0.03,0.12,0.05850742222718089,0.8567156252062186,0.8138798439459076,0.5262438076093808,0.04993192017968436,0.0,8.311377878900128e-05,-2.0520569204290906e-05,0.0,-0.03,0.13280331702689974,0.09671188580982268,0.7733669148766048,0.7346985691327745,0.5262093412201455,0.04993997188842375,0.0,0.0001138599648559613,-3.3947253024531684e-05,0.0
1788412653.895531,0.04993881777675987,-0.019999999999999997,0.11,True,-0.03,0.12,0.030701908586202968,0.9223261614634096,0.876209853390239,0.5261931867136437,0.0499445612621715,0.0,0.00012976160640771885,-3.803915372609099e-05,0.0,-0.03,0.12,0.05850742222718089,0.8567156252062186,0.8138798439459076,0.5262438076093808,0.04993192017968436,0.0,8.311377878900128e-05,-2.0520569204290906e-05,0.0,-0.03,0.13280331702689974,0.09671188580982268,0.7733669148766048,0.7346985691327745,0.5262093412201455,0.04993997188842375,0.0,0.0001138599648559613,-3.3947253024531684e-05,0.0
1788412653.9054632,0.04993765941505631,-0.019999999999999997,0.11,True,-0.03,0.12,0.03011754762469957,0.9237521716943092,0.8775645631095937,0.5281869393884868,0.04994353074312365,0.0,0.00012975441270566258,-3.912615634317078e-05,0.0,-0.03,0.12,0.0611796278295894,0.8506360049528331,0.8081042047051914,0.5282386630122665,0.04993058463842039,0.0,8.508728497247375e-05,-2.069279122652451e-05,0.0,-0.03,0.13151533148524108,0.09539124153026465,0.7761233737899312,0.7373172051004346,0.5282034559255538,0.049938862863624894,0.0,0.00011460193906111531,-3.463806278337297e-05,0.0
1788412653.9154608,0.04993765941505631,-0.019999999999999997,0.11,True,-0.03,0.12,0.03011754762469957,0.9237521716943092,0.8775645631095937,0.5281869393884868,0.04994353074312365,0.0,0.00012975441270566258,-3.912615634317078e-05,0.0,-0.03,0.12,0.0611796278295894,0.8506360049528331,0.8081042047051914,0.5282386630122665,0.04993058463842039,0.0,8.508728497247375e-05,-2.069279122652451e-05,0.0,-0.03,0.13151533148524108,0.09539124153026465,0.7761233737899312,0.7373172051004346,0.5282034559255538,0.049938862863624894,0.0,0.00011460193906111531,-3.463806278337297e-05,0.0
1788412653.925479,0.04993765941505631,-0.019999999999999997,0.11,True,-0.03,0.12,0.03011754762469957,0.9237521716943092,0.8775645631095937,0.5281869393884868,0.04994353074312365,0.0,0.00012975441270566258,-3.912615634317078e-05,0.0,-0.03,0.12,0.0611796278295894,0.8506360049528331,0.8081042047051914,0.5282386630122665,0.04993058463842039,0.0,8.508728497247375e-05,-2.069279122652451e-05,0.0,-0.03,0.13151533148524108,0.09539124153026465,0.7761233737899312,0.7373172051004346,0.5282034559255538,0.049938862863624894,0.0,0.00011460193906111531,-3.463806278337297e-05,0.0
1788412653.935496,0.04993765941505631,-0.019999999999999997,0.11,True,-0.03,0.12,0.03011754762469957,0.9237521716943092,0.8775645631095937,0.5281869393884868,0.04994353074312365,0.0,0.00012975441270566258,-3.912615634317078e-05,0.0,-0.03,0.12,0.0611796278295894,0.8506360049528331,0.8081042047051914,0.5282386630122665,0.04993058463842039,0.0,8.508728497247375e-05,-2.069279122652451e-05,0.0,-0.03,0.13151533148524108,0.09539124153026465,0.7761233737899312,0.7373172051004346,0.5282034559255538,0.049938862863624894,0.0,0.00011460193906111531,-3.463806278337297e-05,0.0
1788412653.9454327,0.049936740870790246,-0.019999999999999997,0.11,True,-0.03,0.12,0.029527194308059543,0.9251948211031005,0.8789350800479454,0.5301807380607888,0.04994294624428615,0.0,0.00012230053505404284,-3.978884857408354e-05,0.0,-0.03,0.12,0.06386946554381105,0.8445552093939496,0.802327448924252,0.5302332173285025,0.049929231343788086,0.0,8.693071049237222e-05,-2.1224329907761075e-05,0.0,-0.03,0.13022044763785895,0.09406905380716554,0.778891750451541,0.7399471629289639,0.5301974946943595,0.04993804502429649,0.0,0.00011044619455129472,-3.519521703832589e-05,0.0
1788412653.9554296,0.049936740870790246,-0.019999999999999997,0.11,True,-0.03,0.12,0.029527194308059543,0.9251948211031005,0.8789350800479454,0.5301807380607888,0.04994294624428615,0.0,0.00012230053505404284,-3.978884857408354e-05,0.0,-0.03,0.12,0.06386946554381105,0.8445552093939496,0.802327448924252,0.5302332173285025,0.049929231343788086,0.0,8.693071049237222e-05,-2.1224329907761075e-05,0.0,-0.03,0.13022044763785895,0.09406905380716554,0.778891750451541,0.7399471629289639,0.5301974946943595,0.04993804502429649,0.0,0.00011044619455129472,-3.519521703832589e-05,0.0
