stamp,evaluation_active,agv1_wheel_left_raw,agv1_wheel_left_applied,agv1_wheel_left_actual,agv1_wheel_left_reported_limit,agv1_wheel_left_speed_limit_active,agv1_wheel_left_accel_limit_active,agv1_wheel_left_decel_limit_active,agv1_wheel_right_raw,agv1_wheel_right_applied,agv1_wheel_right_actual,agv1_wheel_right_reported_limit,agv1_wheel_right_speed_limit_active,agv1_wheel_right_accel_limit_active,agv1_wheel_right_decel_limit_active,agv2_wheel_left_raw,agv2_wheel_left_applied,agv2_wheel_left_actual,agv2_wheel_left_reported_limit,agv2_wheel_left_speed_limit_active,agv2_wheel_left_accel_limit_active,agv2_wheel_left_decel_limit_active,agv2_wheel_right_raw,agv2_wheel_right_applied,agv2_wheel_right_actual,agv2_wheel_right_reported_limit,agv2_wheel_right_speed_limit_active,agv2_wheel_right_accel_limit_active,agv2_wheel_right_decel_limit_active,agv3_wheel_left_raw,agv3_wheel_left_applied,agv3_wheel_left_actual,agv3_wheel_left_reported_limit,agv3_wheel_left_speed_limit_active,agv3_wheel_left_accel_limit_active,agv3_wheel_left_decel_limit_active,agv3_wheel_right_raw,agv3_wheel_right_applied,agv3_wheel_right_actual,agv3_wheel_right_reported_limit,agv3_wheel_right_speed_limit_active,agv3_wheel_right_accel_limit_active,agv3_wheel_right_decel_limit_active
1788412787.6154745,True,0.03681669444033872,0.03681669444033872,0.06934388181762549,0.08,False,False,False,0.05790802474692698,0.05790802474692698,0.0577162698455998,0.08,False,False,False,0.037236971593784925,0.037236971593784925,0.0186057967015308,0.08,False,False,False,0.032302179297874344,0.032302179297874344,0.06492021766080755,0.08,False,False,False,0.048286407341802486,0.048286407341802486,0.0711305305354915,0.08,False,False,False,0.0509334503226394,0.0509334503226394,0.05591725318842315,0.08,False,False,False
1788412787.6254497,True,0.03724353707571007,0.03724353707571007,0.03795960933356763,0.08,False,False,False,0.05889936032732458,0.05889936032732458,0.08435994301063021,0.08,False,False,False,0.037272776988788864,0.037272776988788864,0.026226168707375125,0.08,False,False,False,0.031303559649284884,0.031303559649284884,0.030047753997293293,0.08,False,False,False,0.048909237542531916,0.048909237542531916,0.05908001555566487,0.08,False,False,False,0.051566530355608015,0.051566530355608015,0.07920152216244354,0.08,False,False,False
1788412787.6353886,True,0.037456160923883784,0.037456160923883784,0.024669953289259642,0.08,False,False,False,0.05955711062840265,0.05955711062840265,0.07324682418922578,0.08,False,False,False,0.03732621002797595,0.03732621002797595,0.04371675021991302,0.08,False,False,False,0.031471663707150085,0.031471663707150085,0.0025557407263376566,0.08,False,False,False,0.04974114413176009,0.04974114413176009,0.030618146308269548,0.08,False,False,False,0.051414832612434944,0.051414832612434944,0.056668639028140254,0.08,False,False,False
1788412787.6454577,True,0.03646382654610447,0.03646382654610447,0.037877618818736816,0.08,False,False,False,0.05771544838981807,0.05771544838981807,0.058397405733826256,0.08,False,False,False,0.03735898405472267,0.03735898405472267,0.057120752987776274,0.08,False,False,False,0.031861050866940466,0.031861050866940466,0.047809940578516036,0.08,False,False,False,0.04896606576952604,0.04896606576952604,0.019333098190646762,0.08,False,False,False,0.05066241362217305,0.05066241362217305,0.04169994928298378,0.08,False,False,False
1788412787.6554039,True,0.03642835771074548,0.03642835771074548,0.05690346371655102,0.08,False,False,False,0.05833446237961034,0.05833446237961034,0.04822182630186826,0.08,False,False,False,0.03810875233739913,0.03810875233739913,0.02566966670050237,0.08,False,False,False,0.03241797814423035,0.03241797814423035,0.07184388998371923,0.08,False,False,False,0.04963031520453032,0.04963031520453032,0.04152093505788342,0.08,False,False,False,0.051370338958607556,0.051370338958607556,0.04320429975923653,0.08,False,False,False
1788412787.6654298,True,0.03622281139247838,0.03622281139247838,0.04908921317998584,0.08,False,False,False,0.05789207882054466,0.05789207882054466,0.08080086056539941,0.08,False,False,False,0.037675990749877264,0.037675990749877264,0.02994993357000199,0.08,False,False,False,0.03324938065235428,0.03324938065235428,0.04353984384574082,0.08,False,False,False,0.04966063719481632,0.04966063719481632,0.08996970260600234,0.08,False,False,False,0.05197196861218496,0.05197196861218496,0.09154309833889923,0.08,False,False,False
1788412787.6755242,True,0.03622281139247838,0.03622281139247838,0.03797571792139551,0.08,False,False,False,0.05789207882054466,0.05789207882054466,0.08766403455233784,0.08,False,False,False,0.03772697427288525,0.03772697427288525,0.05368953785364368,0.08,False,False,False,0.03320058483207192,0.03320058483207192,0.0028216180180266727,0.08,False,False,False,0.05033955012209106,0.05033955012209106,0.06007079010267443,0.08,False,False,False,0.05250813452100147,0.05250813452100147,0.07540168785910796,0.08,False,False,False
1788412787.6855354,True,0.03710276507354187,0.03710276507354187,0.019636687373499755,0.08,False,False,False,0.05896672309365312,0.05896672309365312,0.06565533695483738,0.08,False,False,False,0.03765927816695754,0.03765927816695754,0.03266196499596247,0.08,False,False,False,0.03332320874637041,0.03332320874637041,0.05001866875664005,0.08,False,False,False,0.050104997682386396,0.050104997682386396,0.02628756480095691,0.08,False,False,False,0.052081819317269684,0.052081819317269684,0.04976274318937111,0.08,False,False,False
1788412787.6953967,True,0.03710276507354187,0.03710276507354187,0.012953203479645936,0.08,False,False,False,0.05896672309365312,0.05896672309365312,0.035808560218984084,0.08,False,False,False,0.031984336435418745,0.031984336435418745,0.034753957481105276,0.08,False,False,False,0.03711114332075434,0.03711114332075434,0.0784255043644366,0.08,False,False,False,0.05196753186839216,0.05196753186839216,0.02627922432106032,0.08,False,False,False,0.050269850782992925,0.050269850782992925,0.03629130150346088,0.08,False,False,False
1788412787.705501,True,0.03647900387253,0.03647900387253,0.04413253306564941,0.08,False,False,False,0.05827133655920598,0.05827133655920598,0.08017286728329684,0.08,False,False,False,0.03139275782423127,0.03139275782423127,0.046967161176895665,0.08,False,False,False,0.03663044474034056,0.03663044474034056,0.04744446363554369,0.08,False,False,False,0.05214853764580026,0.05214853764580026,0.09105861037793583,0.08,False,False,False,0.05035346251267065,0.05035346251267065,0.07529445979606399,0.08,False,False,False
1788412787.7154846,True,0.03647900387253,0.03647900387253,0.07030158238532032,0.08,False,False,False,0.05827133655920598,0.05827133655920598,0.07605722985514841,0.08,False,False,False,0.030837723012935202,0.030837723012935202,0.05458762479452048,0.08,False,False,False,0.0361167148528955,0.0361167148528955,0.017070897944125512,0.08,False,False,False,0.05297285373838926,0.05297285373838926,0.08297340588058146,0.08,False,False,False,0.051099188138912656,0.051099188138912656,0.08671803502019958,0.08,False,False,False
1788412787.7254188,True,0.036731071400193105,0.036731071400193105,0.07316680858732179,0.08,False,False,False,0.05881905071849736,0.05881905071849736,0.05833167739280129,0.08,False,False,False,0.03477741901351872,0.03477741901351872,0.030525305521570734,0.08,False,False,False,0.032385796434791475,0.032385796434791475,0.061435153940279624,0.08,False,False,False,0.05031521958367288,0.05031521958367288,0.06059751965710905,0.08,False,False,False,0.051465651313871735,0.051465651313871735,0.06249431254148406,0.08,False,False,False
1788412787.7355235,True,0.036731071400193105,0.036731071400193105,0.053119160506597166,0.08,False,False,False,0.05881905071849736,0.05881905071849736,0.051183545859030594,0.08,False,False,False,0.03497388520956681,0.03497388520956681,0.018707069360695838,0.08,False,False,False,0.03250426468652356,0.03250426468652356,0.058406878545204335,0.08,False,False,False,0.04977678268636455,0.04977678268636455,0.03048360547073708,0.08,False,False,False,0.05078114535941431,0.05078114535941431,0.0458155993356285,0.08,False,False,False
1788412787.745379,True,0.03368648690916856,0.03368648690916856,0.019572649382198975,0.08,False,False,False,0.057300374961302455,0.057300374961302455,0.07913128922251804,0.08,False,False,False,0.03495681625804052,0.03495681625804052,0.01521946301149692,0.08,False,False,False,0.032482802517189255,0.032482802517189255,0.033691400874275614,0.08,False,False,False,0.049034961076253006,0.049034961076253006,0.05380252440781151,0.08,False,False,False,0.04995216028399323,0.04995216028399323,0.045752490836425776,0.08,False,False,False
1788412787.7553756,True,0.03368648690916856,0.03368648690916856,0.02851040175638733,0.08,False,False,False,0.057300374961302455,0.057300374961302455,0.07072186537355447,0.08,False,False,False,0.03504535947916345,0.03504535947916345,0.024022087126711143,0.08,False,False,False,0.032495321453572874,0.032495321453572874,0.02241271374758567,0.08,False,False,False,0.049198814151607796,0.049198814151607796,0.08854229213894589,0.08,False,False,False,0.050055993022522595,0.050055993022522595,0.07908483866790389,0.08,False,False,False
1788412787.7653804,True,0.0325303829181688,0.0325303829181688,0.04428041843226611,0.08,False,False,False,0.05568138014654678,0.05568138014654678,0.06936273790342068,0.08,False,False,False,0.03595722690034331,0.03595722690034331,0.06366524873600649,0.08,False,False,False,0.03172296209600138,0.03172296209600138,0.043564781757636534,0.08,False,False,False,0.050912286179747565,0.050912286179747565,0.08105193941308964,0.08,False,False,False,0.04979684576946812,0.04979684576946812,0.08691838607141418,0.08,False,False,False
1788412787.7753773,True,0.0325303829181688,0.0325303829181688,0.05860949629278809,0.08,False,False,False,0.05568138014654678,0.05568138014654678,0.06427451419658303,0.08,False,False,False,0.036470259167195464,0.036470259167195464,0.0667354426640687,0.08,False,False,False,0.03219493471943403,0.03219493471943403,0.04314106025344058,0.08,False,False,False,0.05103344359249874,0.05103344359249874,0.05648644884390317,0.08,False,False,False,0.05008482645070074,0.05008482645070074,0.06259915939723854,0.08,False,False,False
1788412787.7853875,True,0.03454858126717065,0.03454858126717065,0.04063382878474023,0.08,False,False,False,0.05509487909824213,0.05509487909824213,0.0482644722859499,0.08,False,False,False,0.03672746874246474,0.03672746874246474,0.03453576112291205,0.08,False,False,False,0.03221578964544407,0.03221578964544407,0.036531836191964026,0.08,False,False,False,0.05039565981517406,0.05039565981517406,0.02256978452252689,0.08,False,False,False,0.049523869986672825,0.049523869986672825,0.0353540925794075,0.08,False,False,False
1788412787.795378,True,0.03454858126717065,0.03454858126717065,0.012805683238147826,0.08,False,False,False,0.05509487909824213,0.05509487909824213,0.057285584976129976,0.08,False,False,False,0.03680754732184042,0.03680754732184042,0.020820571875481617,0.08,False,False,False,0.032101581845699105,0.032101581845699105,0.0278104252698001,0.08,False,False,False,0.05040090030208779,0.05040090030208779,0.046261349520779,0.08,False,False,False,0.049577469211617216,0.049577469211617216,0.049626637024080274,0.08,False,False,False
1788412787.8054333,True,0.03443599586888028,0.03443599586888028,0.00961491191123645,0.08,False,False,False,0.05231960700704979,0.05231960700704979,0.06688709236276746,0.08,False,False,False,0.03733755356488122,0.03733755356488122,0.045886641867679205,0.08,False,False,False,0.03178953895681497,0.03178953895681497,0.01850928257936379,0.08,False,False,False,0.05113333050769163,0.05113333050769163,0.08870465983063633,0.08,False,False,False,0.052328690966807895,0.052328690966807895,0.0836882545277542,0.08,False,False,False
1788412787.815405,True,0.03443599586888028,0.03443599586888028,0.03555634503234717,0.08,False,False,False,0.05231960700704979,0.05231960700704979,0.08367612659062969,0.08,False,False,False,0.038124047403710386,0.038124047403710386,0.04307490142907986,0.08,False,False,False,0.032389439534792806,0.032389439534792806,0.039703524566112244,0.08,False,False,False,0.05267654098510385,0.05267654098510385,0.09035266765697161,0.08,False,False,False,0.05396582446953333,0.05396582446953333,0.08062809520861358,0.08,False,False,False
1788412787.8254826,True,0.034272122098522664,0.034272122098522664,0.06694381424605689,0.08,False,False,False,0.05285709036756235,0.05285709036756235,0.0496473416089397,0.08,False,False,False,0.03864577539843392,0.03864577539843392,0.04028820431993029,0.08,False,False,False,0.03287526794993738,0.03287526794993738,0.05843650783077369,0.08,False,False,False,0.052965333874651216,0.052965333874651216,0.02956885852168442,0.08,False,False,False,0.05422447174678931,0.05422447174678931,0.03770951863734818,0.08,False,False,False
1788412787.8354056,True,0.034272122098522664,0.034272122098522664,0.0469411573348125,0.08,False,False,False,0.05285709036756235,0.05285709036756235,0.06834937350326696,0.08,False,False,False,0.039417053565640604,0.039417053565640604,0.041777220558372574,0.08,False,False,False,0.03333444105906639,0.03333444105906639,0.046055640312722745,0.08,False,False,False,0.05375810357736615,0.05375810357736615,0.031326738587342605,0.08,False,False,False,0.05362606679011935,0.05362606679011935,0.04243842715750313,0.08,False,False,False
1788412787.8454447,True,0.033223192287592775,0.033223192287592775,0.029763459464260865,0.08,False,False,False,0.0552312257452524,0.0552312257452524,0.06797771564538695,0.08,False,False,False,0.03946472614024574,0.03946472614024574,0.016179156792670485,0.08,False,False,False,0.0333844171937903,0.0333844171937903,0.014786779601441456,0.08,False,False,False,0.05407839003002118,0.05407839003002118,0.05806950786182497,0.08,False,False,False,0.0537829470842188,0.0537829470842188,0.06225477349780922,0.08,False,False,False
1788412787.8554153,True,0.033223192287592775,0.033223192287592775,0.02228082654646582,0.08,False,False,False,0.0552312257452524,0.0552312257452524,0.05883447707661809,0.08,False,False,False,0.039626657913101146,0.039626657913101146,0.017252247219323197,0.08,False,False,False,0.0337059844090009,0.0337059844090009,0.03657901500183185,0.08,False,False,False,0.05495456714004519,0.05495456714004519,0.09513473906124534,0.08,False,False,False,0.05468923479632357,0.05468923479632357,0.08860450637478637,0.08,False,False,False
1788412787.8654082,True,0.03316289799880459,0.03316289799880459,0.0351158942786709,0.08,False,False,False,0.055077611048575184,0.055077611048575184,0.04720980642241392,0.08,False,False,False,0.0398748758354902,0.0398748758354902,0.03230314871888173,0.08,False,False,False,0.03491575744437011,0.03491575744437011,0.06405850698593374,0.08,False,False,False,0.054308456504005315,0.054308456504005315,0.05717813936667398,0.08,False,False,False,0.05474235779296378,0.05474235779296378,0.056502475000342556,0.08,False,False,False
1788412787.8753726,True,0.03316289799880459,0.03316289799880459,0.05234433700125,0.08,False,False,False,0.055077611048575184,0.055077611048575184,0.06440272020200535,0.08,False,False,False,0.04073039115084491,0.04073039115084491,0.062072844439104095,0.08,False,False,False,0.035581343063657275,0.035581343063657275,0.06414949018263237,0.08,False,False,False,0.053830340098175875,0.053830340098175875,0.031105582742776104,0.08,False,False,False,0.05433206660759998,0.05433206660759998,0.04062297997298126,0.08,False,False,False
1788412787.8854246,True,0.034169085709199756,0.034169085709199756,0.07147067208657032,0.08,False,False,False,0.05659107248374094,0.05659107248374094,0.08515182315443653,0.08,False,False,False,0.041154189397496994,0.041154189397496994,0.04318523532617019,0.08,False,False,False,0.03581141915566186,0.03581141915566186,0.01093735918748434,0.08,False,False,False,0.053207449110036414,0.053207449110036414,0.03952041911080074,0.08,False,False,False,0.05374615654469023,0.05374615654469023,0.043856429592372514,0.08,False,False,False
1788412787.8954208,True,0.03439611456739262,0.03439611456739262,0.061894071386154784,0.08,False,False,False,0.05705104182372344,0.05705104182372344,0.0630634924891847,0.08,False,False,False,0.04080241664592898,0.04080241664592898,0.02269649173006994,0.08,False,False,False,0.03495989716490414,0.03495989716490414,0.03449567272609489,0.08,False,False,False,0.05376570928889686,0.05376570928889686,0.0717611037186827,0.08,False,False,False,0.05512336628810127,0.05512336628810127,0.07307261556344603,0.08,False,False,False
1788412787.9054277,True,0.03628105721727043,0.03628105721727043,0.024259080901385007,0.08,False,False,False,0.054196826504191054,0.054196826504191054,0.054392053041524994,0.08,False,False,False,0.040568571386862054,0.040568571386862054,0.03566292123882991,0.08,False,False,False,0.03475290384744176,0.03475290384744176,0.07262295253924642,0.08,False,False,False,0.05432402786334414,0.05432402786334414,0.08032235847762487,0.08,False,False,False,0.05597858451043693,0.05597858451043693,0.07388137592051391,0.08,False,False,False
1788412787.9153905,True,0.036040013616052524,0.036040013616052524,0.03172053225404077,0.08,False,False,False,0.054137714078622584,0.054137714078622584,0.06027355247061642,0.08,False,False,False,0.040951757219374496,0.040951757219374496,0.05420235145165007,0.08,False,False,False,0.034814827336567655,0.034814827336567655,0.06336144880071992,0.08,False,False,False,0.05456360992377426,0.05456360992377426,0.04498176448121749,0.08,False,False,False,0.05631796824693162,0.05631796824693162,0.048822617394821924,0.08,False,False,False
1788412787.9254315,True,0.03608424200707684,0.03608424200707684,0.04538775352053808,0.08,False,False,False,0.05400500694027771,0.05400500694027771,0.07837240089359439,0.08,False,False,False,0.040866071760017914,0.040866071760017914,0.06298792120109083,0.08,False,False,False,0.034559637081871805,0.034559637081871805,0.02605170501472953,0.08,False,False,False,0.053901393805494274,0.053901393805494274,0.025437086953417273,0.08,False,False,False,0.055729160509119524,0.055729160509119524,0.034129863598567775,0.08,False,False,False
1788412787.9354281,True,0.036177105432544265,0.036177105432544265,0.049369719744544675,0.08,False,False,False,0.05426811796864933,0.05426811796864933,0.07031079944378339,0.08,False,False,False,0.04079726116131283,0.04079726116131283,0.04019004646130207,0.08,False,False,False,0.03373852094027643,0.03373852094027643,0.04113730092599979,0.08,False,False,False,0.05412104108896294,0.05412104108896294,0.04088100616378824,0.08,False,False,False,0.0562654901063743,0.0562654901063743,0.046489147022308344,0.08,False,False,False
1788412787.9454231,True,0.034873947697184625,0.034873947697184625,0.046892396436969234,0.08,False,False,False,0.05417974627541138,0.05417974627541138,0.05851924653998827,0.08,False,False,False,0.04036607947274472,0.04036607947274472,0.01720467780230133,0.08,False,False,False,0.033260973326986784,0.033260973326986784,0.052992259143969676,0.08,False,False,False,0.054735853062226336,0.054735853062226336,0.0975734668093416,0.08,False,False,False,0.05677779418925824,0.05677779418925824,0.09236511364947662,0.08,False,False,False
1788412787.9554017,True,0.03440715474082928,0.03440715474082928,0.025644568089586792,0.08,False,False,False,0.05379348385029614,0.05379348385029614,0.04154509393684677,0.08,False,False,False,0.04022035223759809,0.04022035223759809,0.019378042369382627,0.08,False,False,False,0.03304679931675739,0.03304679931675739,0.04638566056874635,0.08,False,False,False,0.0554910227952115,0.0554910227952115,0.06782844947283642,0.08,False,False,False,0.057576808764382294,0.057576808764382294,0.06737555760521277,0.08,False,False,False
1788412787.9654198,True,0.0338853986544978,0.0338853986544978,0.006011026823672302,0.08,False,False,False,0.052492752923535405,0.052492752923535405,0.05137799929258334,0.08,False,False,False,0.038774376788462454,0.038774376788462454,0.07683113582967667,0.08,False,False,False,0.03397783746710575,0.03397783746710575,0.019107350676308605,0.08,False,False,False,0.054266679569687094,0.054266679569687094,0.029448853454332485,0.08,False,False,False,0.055298561134577574,0.055298561134577574,0.03441009786518211,0.08,False,False,False
1788412787.9754353,True,0.03379819828199761,0.03379819828199761,0.008209106964223145,0.08,False,False,False,0.05236436797317427,0.05236436797317427,0.07243794181530969,0.08,False,False,False,0.0387343303537875,0.0387343303537875,0.0673402678030665,0.08,False,False,False,0.03406718073381593,0.03406718073381593,0.013741810827593855,0.08,False,False,False,0.05354211991204335,0.05354211991204335,0.03168290067384796,0.08,False,False,False,0.054598458129881865,0.054598458129881865,0.0379444730979538,0.08,False,False,False
1788412787.9853847,True,0.03394796242178612,0.03394796242178612,0.0640384522847068,0.08,False,False,False,0.052259352601051856,0.052259352601051856,0.05992861483423024,0.08,False,False,False,0.03829402265051065,0.03829402265051065,0.03690207467431661,0.08,False,False,False,0.033905433713607165,0.033905433713607165,0.027876645166268907,0.08,False,False,False,0.05330506126308904,0.05330506126308904,0.09888658261287875,0.08,False,False,False,0.054356406867565224,0.054356406867565224,0.09498822384053039,0.08,False,False,False
1788412787.9953535,True,0.03394796242178612,0.03394796242178612,0.07227599807970068,0.08,False,False,False,0.052259352601051856,0.052259352601051856,0.034382125872447246,0.08,False,False,False,0.03773740991173903,0.03773740991173903,0.019080651791123584,0.08,False,False,False,0.03375386711797983,0.03375386711797983,0.04731694242182087,0.08,False,False,False,0.05507763781789121,0.05507763781789121,0.08138401736273294,0.08,False,False,False,0.05635930330673762,0.05635930330673762,0.07687742914905547,0.08,False,False,False
1788412788.0054343,True,0.03293450907841278,0.03293450907841278,0.04471905109980615,0.08,False,False,False,0.05291886249651319,0.05291886249651319,0.0341169510755888,0.08,False,False,False,0.03755330593660929,0.03755330593660929,0.04086047812764958,0.08,False,False,False,0.03362404952831841,0.03362404952831841,0.041174760387718626,0.08,False,False,False,0.055181426320739475,0.055181426320739475,0.052811927363877874,0.08,False,False,False,0.056439060670147624,0.056439060670147624,0.04804062718600692,0.08,False,False,False
1788412788.0154173,True,0.03293450907841278,0.03293450907841278,0.022109564555737305,0.08,False,False,False,0.05291886249651319,0.05291886249651319,0.06459256567379411,0.08,False,False,False,0.03760841089585975,0.03760841089585975,0.06055678190455668,0.08,False,False,False,0.03380539851363389,0.03380539851363389,0.008800566808192944,0.08,False,False,False,0.05510141086708003,0.05510141086708003,0.028343808055191873,0.08,False,False,False,0.05642793843167009,0.05642793843167009,0.028540888162096212,0.08,False,False,False
1788412788.0254202,True,0.032881227031332456,0.032881227031332456,0.042696512130208496,0.08,False,False,False,0.05256330334810481,0.05256330334810481,0.053719690576343175,0.08,False,False,False,0.03729042162949432,0.03729042162949432,0.05888338030118147,0.08,False,False,False,0.03385957147705419,0.03385957147705419,0.008897426844513707,0.08,False,False,False,0.05388019380082619,0.05388019380082619,0.07831433111989043,0.08,False,False,False,0.05521020607330519,0.05521020607330519,0.08696694708564605,0.08,False,False,False
1788412788.0353847,True,0.03288375077163292,0.03288375077163292,0.052641296814515626,0.08,False,False,False,0.052709130013686566,0.052709130013686566,0.05102618162464373,0.08,False,False,False,0.03753774718477118,0.03753774718477118,0.02824684766766058,0.08,False,False,False,0.03385413388316662,0.03385413388316662,0.03630768951060412,0.08,False,False,False,0.05425291132099024,0.05425291132099024,0.09512921481917525,0.08,False,False,False,0.05568573522802423,0.05568573522802423,0.09121298233379134,0.08,False,False,False
1788412788.0454042,True,0.03782183764230818,0.03693635377163292,0.04244292358029224,0.08,False,True,False,0.050297090746448954,0.050297090746448954,0.06279282685700176,0.08,False,False,False,0.03740439865789578,0.03740439865789578,0.032928676038185396,0.08,False,False,False,0.03418076639371249,0.03418076639371249,0.059278439001037804,0.08,False,False,False,0.05393130297978252,0.05393130297978252,0.07847648234441511,0.08,False,False,False,0.05588773371908447,0.05588773371908447,0.06531387450259894,0.08,False,False,False
1788412788.0554187,True,0.03827995530755146,0.03827995530755146,0.025360229326880614,0.08,False,False,False,0.051240747482149906,0.051240747482149906,0.06247557953932289,0.08,False,False,False,0.03779890855167256,0.03779890855167256,0.07023824407631421,0.08,False,False,False,0.03381734491099468,0.03381734491099468,0.017018380855918277,0.08,False,False,False,0.05346703424534339,0.05346703424534339,0.03637553217457451,0.08,False,False,False,0.05557215693674116,0.05557215693674116,0.031006342045021437,0.08,False,False,False
1788412788.0655854,True,0.038527926734621284,0.038527926734621284,0.025582111230067994,0.08,False,False,False,0.05147239204156452,0.05147239204156452,0.05359468418980036,0.08,False,False,False,0.037543371237623836,0.037543371237623836,0.0668165898807278,0.08,False,False,False,0.03376599519254855,0.03376599519254855,0.007509257263562307,0.08,False,False,False,0.053205435847664705,0.053205435847664705,0.04913892115401287,0.08,False,False,False,0.05704257467023647,0.05704257467023647,0.06813323694543456,0.08,False,False,False
1788412788.0754058,True,0.038527926734621284,0.038527926734621284,0.03529588480615772,0.08,False,False,False,0.05147239204156452,0.05147239204156452,0.04273959846274204,0.08,False,False,False,0.037404759361516784,0.037404759361516784,0.03792760609437705,0.08,False,False,False,0.03362663480191082,0.03362663480191082,0.03966703283169829,0.08,False,False,False,0.054056363241280055,0.054056363241280055,0.09553540246768685,0.08,False,False,False,0.057703032021647206,0.057703032021647206,0.09625266659802703,0.08,False,False,False
1788412788.085544,True,0.03748096244301654,0.03748096244301654,0.052804144771537845,0.08,False,False,False,0.054991050013359334,0.054991050013359334,0.05586164394962425,0.08,False,False,False,0.03621310689816226,0.03621310689816226,0.03920282125800393,0.08,False,False,False,0.03333957444946195,0.03333957444946195,0.061441662958282434,0.08,False,False,False,0.054857571430650676,0.054857571430650676,0.09069245183771585,0.08,False,False,False,0.05855824489989135,0.05855824489989135,0.08006659872251129,0.08,False,False,False
1788412788.0954123,True,0.03748096244301654,0.03748096244301654,0.0661034534745857,0.08,False,False,False,0.054991050013359334,0.054991050013359334,0.059205135053598264,0.08,False,False,False,0.03605683992573894,0.03605683992573894,0.04967578839237639,0.08,False,False,False,0.03322666888304063,0.03322666888304063,0.01883263393200378,0.08,False,False,False,0.05498691497176599,0.05498691497176599,0.055736900977069036,0.08,False,False,False,0.05685298540287367,0.05685298540287367,0.04807999734733085,0.08,False,False,False
1788412788.1055112,True,0.037052679639457686,0.037052679639457686,0.036558791198645996,0.08,False,False,False,0.05555558770525819,0.05555558770525819,0.059830847756286706,0.08,False,False,False,0.03543699666794355,0.03543699666794355,0.055014206722050325,0.08,False,False,False,0.03278040479735692,0.03278040479735692,0.016668012029554598,0.08,False,False,False,0.053987790182260055,0.053987790182260055,0.03693532492390674,0.08,False,False,False,0.055825455429182914,0.055825455429182914,0.05525076237653388,0.08,False,False,False
1788412788.115405,True,0.036595334453845905,0.036595334453845905,0.029838655851516235,0.08,False,False,False,0.05524504375045292,0.05524504375045292,0.05672540489309886,0.08,False,False,False,0.03507585064871109,0.03507585064871109,0.05242641128087026,0.08,False,False,False,0.032690198116580874,0.032690198116580874,0.042759350736806416,0.08,False,False,False,0.05390353317099522,0.05390353317099522,0.07525453309717967,0.08,False,False,False,0.055745077377912525,0.055745077377912525,0.09010481443720703,0.08,False,False,False
1788412788.1255677,True,0.03606168667211903,0.03606168667211903,0.04327995837428198,0.08,False,False,False,0.05466135550480166,0.05466135550480166,0.05849471754684942,0.08,False,False,False,0.03499194298597352,0.03499194298597352,0.008597642235835872,0.08,False,False,False,0.03290750151827511,0.03290750151827511,0.047489332522409874,0.08,False,False,False,0.054360246970776516,0.054360246970776516,0.09892333007893754,0.08,False,False,False,0.05687493372439349,0.05687493372439349,0.08147511102705383,0.08,False,False,False
1788412788.1355565,True,0.03606168667211903,0.03606168667211903,0.04785748567225561,0.08,False,False,False,0.05466135550480166,0.05466135550480166,0.07961283186388528,0.08,False,False,False,0.03483523726501829,0.03483523726501829,0.012735807261794185,0.08,False,False,False,0.03271076963651341,0.03271076963651341,0.02298029212316179,0.08,False,False,False,0.054608948844813036,0.054608948844813036,0.07750148825378918,0.08,False,False,False,0.05714755535279827,0.05714755535279827,0.0616106027090744,0.08,False,False,False
1788412788.1455648,True,0.036037908105545906,0.036037908105545906,0.04482433207352905,0.08,False,False,False,0.0563927612583334,0.0563927612583334,0.07896263697099373,0.08,False,False,False,0.03462418768944126,0.03462418768944126,0.039176503691970906,0.08,False,False,False,0.032620130039510066,0.032620130039510066,0.021287396258618037,0.08,False,False,False,0.05396013480719877,0.05396013480719877,0.02631026354795811,0.08,False,False,False,0.056468721126051974,0.056468721126051974,0.03765290749428329,0.08,False,False,False
1788412788.15541,True,0.036037908105545906,0.036037908105545906,0.03268622679999573,0.08,False,False,False,0.0563927612583334,0.0563927612583334,0.06268580981703155,0.08,False,False,False,0.03491232554113768,0.03491232554113768,0.06898853446521143,0.08,False,False,False,0.03300501317950857,0.03300501317950857,0.036162728167843376,0.08,False,False,False,0.0538167097042737,0.0538167097042737,0.05039488096710375,0.08,False,False,False,0.05629446759215158,0.05629446759215158,0.0702831505010231,0.08,False,False,False
1788412788.165559,True,0.03516440310382452,0.03516440310382452,0.016419110046731442,0.08,False,False,False,0.05573390944858405,0.05573390944858405,0.05500322279563607,0.08,False,False,False,0.03507332140937499,0.03507332140937499,0.033076851846877794,0.08,False,False,False,0.032657910310554226,0.032657910310554226,0.04222989450577747,0.08,False,False,False,0.054414728046621036,0.054414728046621036,0.09105481787319178,0.08,False,False,False,0.0560906020806871,0.0560906020806871,0.09228666826689377,0.08,False,False,False
1788412788.1754982,True,0.034912255082660416,0.034912255082660416,0.03557384303434314,0.08,False,False,False,0.05541212690911828,0.05541212690911828,0.06781177796413541,0.08,False,False,False,0.03493839114021661,0.03493839114021661,0.02222769759259125,0.08,False,False,False,0.03248574125981989,0.03248574125981989,0.03229998572528161,0.08,False,False,False,0.05482808878710905,0.05482808878710905,0.093600471742485,0.08,False,False,False,0.05669041739302282,0.05669041739302282,0.07960814909029616,0.08,False,False,False
