stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_boundary_lower,agv1_boundary_upper,agv1_robust_margin,agv1_risk_factor,agv1_risk_signal,agv1_z,agv1_upsilon,agv1_phi,agv1_zeta_z,agv1_zeta_v,agv1_zeta_phi,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_boundary_lower,agv2_boundary_upper,agv2_robust_margin,agv2_risk_factor,agv2_risk_signal,agv2_z,agv2_upsilon,agv2_phi,agv2_zeta_z,agv2_zeta_v,agv2_zeta_phi,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_boundary_lower,agv3_boundary_upper,agv3_robust_margin,agv3_risk_factor,agv3_risk_signal,agv3_z,agv3_upsilon,agv3_phi,agv3_zeta_z,agv3_zeta_v,agv3_zeta_phi,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper
1789284551.5192618,0.09985077857510145,0.09985077857510145,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.496664993130552,0.09986769428747704,0.0,0.00041877107830181595,-8.081477712024995e-05,0.0,-0.1419525283913308,0.1419525283913308,-0.015,0.115,1.0,0.0,0.0,4.496861238413904,0.0998291580522833,0.0,0.0003271209212893922,-6.694936361792414e-05,0.0,-0.12046879600449333,0.12046879600449333,-0.015,0.115,1.0,0.0,0.0,4.496727531829534,0.09985548338554406,0.0,0.00038805574710134585,-7.594139456914846e-05,0.0,-0.17670404814697274,0.17670404814697274
1789284551.5291955,0.09985077857510145,0.09985077857510145,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.496664993130552,0.09986769428747704,0.0,0.00041877107830181595,-8.081477712024995e-05,0.0,-0.14195251664992686,0.14195251664992686,-0.015,0.115,1.0,0.0,0.0,4.496861238413904,0.0998291580522833,0.0,0.0003271209212893922,-6.694936361792414e-05,0.0,-0.12046880280988236,0.12046880280988236,-0.015,0.115,1.0,0.0,0.0,4.496727531829534,0.09985548338554406,0.0,0.00038805574710134585,-7.594139456914846e-05,0.0,-0.176704071110279,0.176704071110279
1789284551.5392506,0.09985077857510145,0.09985077857510145,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.496664993130552,0.09986769428747704,0.0,0.00041877107830181595,-8.081477712024995e-05,0.0,-0.14195252105607115,0.14195252105607115,-0.015,0.115,1.0,0.0,0.0,4.496861238413904,0.0998291580522833,0.0,0.0003271209212893922,-6.694936361792414e-05,0.0,-0.1204688002569335,0.1204688002569335,-0.015,0.115,1.0,0.0,0.0,4.496727531829534,0.09985548338554406,0.0,0.00038805574710134585,-7.594139456914846e-05,0.0,-0.17670406248887036,0.17670406248887036
1789284551.5491958,0.099849762500458,0.099849762500458,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.500662073853421,0.0998667570035702,0.0,0.00041857258802089324,-8.400075578286202e-05,0.0,-0.14195251234875897,0.14195251234875897,-0.015,0.115,1.0,0.0,0.0,4.500859975259915,0.09982808910900348,0.0,0.0003299518677213342,-6.48615684544912e-05,0.0,-0.12046880530088455,0.12046880530088455,-0.015,0.115,1.0,0.0,0.0,4.5007251866891,0.09985444138880034,0.0,0.0003891262690173037,-7.737918768197937e-05,0.0,-0.17670407952069483,0.17670407952069483
1789284551.5592577,0.099849762500458,0.099849762500458,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.500662073853421,0.0998667570035702,0.0,0.00041857258802089324,-8.400075578286202e-05,0.0,-0.141952518147953,0.141952518147953,-0.015,0.115,1.0,0.0,0.0,4.500859975259915,0.09982808910900348,0.0,0.0003299518677213342,-6.48615684544912e-05,0.0,-0.1204688019399461,0.1204688019399461,-0.015,0.115,1.0,0.0,0.0,4.5007251866891,0.09985444138880034,0.0,0.0003891262690173037,-7.737918768197937e-05,0.0,-0.17670406818692747,0.17670406818692747
1789284551.5691953,0.099849762500458,0.099849762500458,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.500662073853421,0.0998667570035702,0.0,0.00041857258802089324,-8.400075578286202e-05,0.0,-0.14195250785727034,0.14195250785727034,-0.015,0.115,1.0,0.0,0.0,4.500859975259915,0.09982808910900348,0.0,0.0003299518677213342,-6.48615684544912e-05,0.0,-0.12046880789959306,0.12046880789959306,-0.015,0.115,1.0,0.0,0.0,4.5007251866891,0.09985444138880034,0.0,0.0003891262690173037,-7.737918768197937e-05,0.0,-0.1767040882900995,0.1767040882900995
1789284551.579197,0.099849762500458,0.099849762500458,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.500662073853421,0.0998667570035702,0.0,0.00041857258802089324,-8.400075578286202e-05,0.0,-0.14195251721389365,0.14195251721389365,-0.015,0.115,1.0,0.0,0.0,4.500859975259915,0.09982808910900348,0.0,0.0003299518677213342,-6.48615684544912e-05,0.0,-0.12046880248232032,0.12046880248232032,-0.015,0.115,1.0,0.0,0.0,4.5007251866891,0.09985444138880034,0.0,0.0003891262690173037,-7.737918768197937e-05,0.0,-0.1767040700094846,0.1767040700094846
1789284551.5891972,0.09984892958797172,0.09984892958797172,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.504667146399158,0.09986620927924544,0.0,0.0004138866783913285,-8.472261004719979e-05,0.0,-0.14195250346125102,0.14195250346125102,-0.015,0.115,1.0,0.0,0.0,4.504866432921626,0.09982692160278155,0.0,0.000332689977308398,-6.50201743635781e-05,0.0,-0.12046881043939896,0.12046881043939896,-0.015,0.115,1.0,0.0,0.0,4.504730730090371,0.09985365788188817,0.0,0.0003872059706468091,-7.811330929880926e-05,0.0,-0.1767040968686072,0.1767040968686072
1789284551.599225,0.09984892958797172,0.09984892958797172,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.504667146399158,0.09986620927924544,0.0,0.0004138866783913285,-8.472261004719979e-05,0.0,-0.1419525128037943,0.1419525128037943,-0.015,0.115,1.0,0.0,0.0,4.504866432921626,0.09982692160278155,0.0,0.000332689977308398,-6.50201743635781e-05,0.0,-0.12046880503589161,0.12046880503589161,-0.015,0.115,1.0,0.0,0.0,4.504730730090371,0.09985365788188817,0.0,0.0003872059706468091,-7.811330929880926e-05,0.0,-0.17670407862746038,0.17670407862746038
1789284551.6091952,0.09984892958797172,0.09984892958797172,-0.009999999999999998,0.11,True,True,-0.015,0.115,1.0,0.0,0.0,4.504667146399158,0.09986620927924544,0.0,0.0004138866783913285,-8.472261004719979e-05,0.0,-0.14195250004670168,0.14195250004670168,-0.015,0.115,1.0,0.0,0.0,4.504866432921626,0.09982692160278155,0.0,0.000332689977308398,-6.50201743635781e-05,0.0,-0.1204688124134989,0.1204688124134989,-0.015,0.115,1.0,0.0,0.0,4.504730730090371,0.09985365788188817,0.0,0.0003872059706468091,-7.811330929880926e-05,0.0,-0.1767041035285812,0.1767041035285812
