stamp,common_velocity_reference,public_reference_velocity,common_boundary_lower,common_boundary_upper,evaluation_active,mapped_path_capability_available,agv1_mapped_path_velocity_lower,agv1_mapped_path_velocity_upper,agv2_mapped_path_velocity_lower,agv2_mapped_path_velocity_upper,agv3_mapped_path_velocity_lower,agv3_mapped_path_velocity_upper,agv1_boundary_lower,agv1_boundary_upper,agv2_boundary_lower,agv2_boundary_upper,agv3_boundary_lower,agv3_boundary_upper
1788955653.4076176,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.417545,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4275196,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4375315,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4475386,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.457565,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4675372,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4775527,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4875839,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.4975603,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.507563,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.517524,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5275326,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5375402,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5475206,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5575082,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5675123,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5775044,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.5875132,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.597504,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6075063,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6175067,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6275136,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6375072,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.647601,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6575713,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6676,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6776266,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6875749,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.6976163,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.707569,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7176137,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.727624,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7376304,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7476044,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7575777,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.767554,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7775457,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7875817,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.7975395,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8075826,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8175356,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8275597,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8376265,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8475597,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.857535,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8675566,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8776329,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8875303,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.8975377,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9076715,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9175582,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.927521,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9375284,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9476051,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.957645,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.967587,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9775884,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9875133,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955653.9975479,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.007644,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0175173,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0275128,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0375543,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0475273,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0575378,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0675614,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.077592,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0875638,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.0975153,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1075625,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1175559,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1275215,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1375663,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1475658,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1575215,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1675246,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1775205,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1875722,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.1975102,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2075138,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.217554,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.227552,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2375624,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2475626,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2575903,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2676456,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.277561,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2875614,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.2975442,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.307522,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3175137,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.32756,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.33759,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3475947,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3575408,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3675523,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3775456,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3875544,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.3975496,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4074988,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4176042,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4275446,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4376178,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.447619,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4575381,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4675586,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4775343,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4875636,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.4975674,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5076227,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.517626,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5276272,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5376303,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5476353,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.557543,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.567523,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.57751,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5875576,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.5976315,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6075804,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6175094,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6275587,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6375587,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6475484,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6575596,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.667559,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6775515,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6875057,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.6975,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7075038,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7175016,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7275038,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7375014,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7475042,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7575052,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7675042,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.777503,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7875047,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.7975323,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8075535,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8176236,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.827545,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8375344,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.847571,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8575351,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8675654,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8775344,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.8875625,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.897584,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9075506,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9176412,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9276407,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.937548,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.947529,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9575539,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9675252,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9776275,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9875648,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955654.9975693,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0075378,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.017654,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0275702,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0375712,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0475912,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0575511,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0675545,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0776246,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0876088,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.0975378,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1075404,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1177561,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.12754,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1375217,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1475706,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.157518,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1675186,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.177522,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.1875196,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.19752,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2076156,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2175176,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2275229,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2375946,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2475748,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.257534,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2675486,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2775545,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.2875423,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.297514,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3075318,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3175151,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.327552,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3375418,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3475327,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3575974,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.367567,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3775344,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3875506,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.3975098,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4075246,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4175198,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4275336,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4375088,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4475348,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4575293,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4675362,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4775336,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.48752,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.4975555,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5075285,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5175068,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5275145,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5375776,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5475116,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5575602,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5675473,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5775502,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1788955655.5875452,0.08,0.08,nan,nan,True,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
